model,top_k,cost_bps,period,months,strategy_total_return,benchmark_total_return,strategy_cagr,benchmark_cagr,excess_cagr,strategy_volatility,strategy_sharpe_rf0,strategy_max_drawdown,benchmark_max_drawdown,active_hit_rate,information_ratio,beta_to_benchmark,annualized_alpha_rf0,average_monthly_turnover
cap300_composite,3,25.0,validation,24,-0.029152767584837647,0.08698189041321247,-0.014684196607421485,0.04258423660307309,-0.057268433210494574,0.6213730936083272,0.2703974430700255,-0.4535050335016151,-0.08239866000360974,0.4583333333333333,0.19551643544295938,-0.09239127384490183,0.18645513718908213,0.6388888888888888
cap300_composite,3,25.0,holdout_2024,12,0.30413354070174137,-0.013699490369203038,0.30413354070174137,-0.013699490369203038,0.3178330310709444,0.3388391816783131,0.9481363283947091,-0.1443493273418509,-0.07702368625268208,0.5833333333333334,1.014615314385736,0.9152403466932907,0.3838746055297366,0.5833333333333334
cap300_composite,3,25.0,holdout_2025_2026,18,-0.1710698797680581,-0.12280852134116271,-0.11757335399211,-0.08364672551481533,-0.03392662847729466,1.062195113252671,0.23989996821533238,-0.6247951934077713,-0.34737666250868915,0.3888888888888889,0.31030450704588264,1.4652070500962318,0.39604824556163454,0.6481481481481481
mlp_rank,3,25.0,validation,24,0.5390290545092973,0.08698189041321247,0.24057609783088174,0.04258423660307309,0.19799186122780865,0.3731542147166282,0.7385833257112346,-0.2175626646963219,-0.08239866000360974,0.5,0.5864263314666863,-0.5544900622985447,0.3457657806326382,0.5694444444444443
mlp_rank,3,25.0,holdout_2024,12,0.5088507127435562,-0.013699490369203038,0.5088507127435562,-0.013699490369203038,0.5225502031127592,0.27769620638308046,1.6286595867376903,-0.07200377597626206,-0.07702368625268208,0.6666666666666666,1.888945644966494,1.310694585381361,0.5762921352421422,0.5833333333333334
mlp_rank,3,25.0,holdout_2025_2026,18,0.8359842742852093,-0.12280852134116271,0.49938319164752687,-0.08364672551481533,0.5830299171623422,0.32812940861847517,1.398643730715463,-0.17513668181340192,-0.34737666250868915,0.5555555555555556,1.4602679109080858,0.36023823067041627,0.600212201251719,0.6851851851851851
baseline_mlp_blend_50,3,25.0,validation,24,2.0483639671162317,0.08698189041321247,0.7459564619761374,0.04258423660307309,0.7033722253730643,0.5519862488461033,1.2775910385760327,-0.40735002538105713,-0.08239866000360974,0.5416666666666666,1.1828608529827973,0.03614524810557045,0.9812447729795828,0.5833333333333333
baseline_mlp_blend_50,3,25.0,holdout_2024,12,0.2124716259536803,-0.013699490369203038,0.2124716259536803,-0.013699490369203038,0.22617111632288334,0.296425216357483,0.7903275403207469,-0.11519416509671776,-0.07702368625268208,0.5,0.8411094961750106,0.7010411963290102,0.2687967862768852,0.5833333333333333
baseline_mlp_blend_50,3,25.0,holdout_2025_2026,18,0.2874591144648464,-0.12280852134116271,0.1834655782754362,-0.08364672551481533,0.2671123037902515,0.6518897491412127,0.5486629345931061,-0.3595839847586706,-0.34737666250868915,0.5,0.7279806492155841,1.3186290431932284,0.5298926884634994,0.5740740740740741
online_best,3,25.0,validation,24,0.1628436091551262,0.08698189041321247,0.07835226579959764,0.04258423660307309,0.03576802919652455,0.5260116122950594,0.3947150900780332,-0.39440373195237155,-0.08239866000360974,0.4583333333333333,0.30484434405792704,-0.0021134387412779327,0.2286830536285811,0.6249999999999999
online_best,3,25.0,holdout_2024,12,0.45726506572607617,-0.013699490369203038,0.45726506572607617,-0.013699490369203038,0.4709645560952792,0.2894557629220469,1.4492626983189882,-0.07200377597626206,-0.07702368625268208,0.6666666666666666,1.6504679385360128,1.2602254865752769,0.5266095027955795,0.6111111111111112
online_best,3,25.0,holdout_2025_2026,18,0.8359842742852093,-0.12280852134116271,0.49938319164752687,-0.08364672551481533,0.5830299171623422,0.32812940861847517,1.398643730715463,-0.17513668181340192,-0.34737666250868915,0.5555555555555556,1.4602679109080858,0.36023823067041627,0.600212201251719,0.6851851851851851
online_soft,3,25.0,validation,24,1.5838802492566946,0.08698189041321247,0.6074452554462608,0.04258423660307309,0.5648610188431877,0.47940845541447547,1.2118539914203073,-0.26677318116815074,-0.08239866000360974,0.625,1.0928385604332156,-0.23350675035843407,0.7814188530134221,0.5833333333333334
online_soft,3,25.0,holdout_2024,12,0.5615172039536886,-0.013699490369203038,0.5615172039536886,-0.013699490369203038,0.5752166943228917,0.36684973420036465,1.4008951163276058,-0.11519416509671765,-0.07702368625268208,0.5833333333333334,1.5163768236714552,1.2281066936989822,0.6712697877506788,0.611111111111111
online_soft,3,25.0,holdout_2025_2026,18,1.0855346591368256,-0.12280852134116271,0.632343701447525,-0.08364672551481533,0.7159904269623404,0.5977090578857447,1.0925664297028324,-0.29952237217205047,-0.34737666250868915,0.5555555555555556,1.2327388186243182,0.7077370337290118,0.9622282475975141,0.5925925925925926
cap300_composite,3,100.0,validation,24,-0.13487223457707087,0.08698189041321247,-0.06987755353237002,0.04258423660307309,-0.11246179013544311,0.6203668767236674,0.17814893065838452,-0.4656345293236772,-0.08239866000360974,0.4583333333333333,0.10412198451595427,-0.10513529545034683,0.12155896576912828,0.6388888888888888
cap300_composite,3,100.0,holdout_2024,12,0.23898095491341032,-0.013699490369203038,0.23898095491341032,-0.013699490369203038,0.25268044528261335,0.33731267942613113,0.7967851611448281,-0.1493493273418508,-0.07702368625268208,0.5833333333333334,0.8579930369535013,0.9216470594114587,0.31486711463679073,0.5833333333333334
cap300_composite,3,100.0,holdout_2025_2026,18,-0.24317749804754918,-0.12280852134116271,-0.16951965702105365,-0.08364672551481533,-0.08587293150623831,1.0610834771355102,0.18517604392907788,-0.6382645766887066,-0.34737666250868915,0.3888888888888889,0.2525899088007778,1.467875335279146,0.3190685535979165,0.6481481481481481
mlp_rank,3,100.0,validation,24,0.3901860576500029,0.08698189041321247,0.1790615156343638,0.04258423660307309,0.1364772790312907,0.37395766285330667,0.5999488797655149,-0.22638790461997982,-0.08239866000360974,0.5,0.454986110028896,-0.5599710802272536,0.28031247298069006,0.5694444444444443
mlp_rank,3,100.0,holdout_2024,12,0.4341502627235485,-0.013699490369203038,0.4341502627235485,-0.013699490369203038,0.44784975309275155,0.2769349310993052,1.4435614428977148,-0.08390151236505816,-0.07702368625268208,0.5833333333333334,1.679524689716104,1.3097118463175677,0.49842400548374766,0.5833333333333334
mlp_rank,3,100.0,holdout_2025_2026,18,0.6782422046842183,-0.12280852134116271,0.41222238897824015,-0.08364672551481533,0.4958691144930555,0.3276121531491529,1.2126212954623516,-0.2005246777638795,-0.34737666250868915,0.5555555555555556,1.2851293952268006,0.35652717755252394,0.5075524792802462,0.6851851851851851
baseline_mlp_blend_50,3,100.0,validation,24,1.750920108052926,0.08698189041321247,0.6585897949923984,0.04258423660307309,0.6160055583893254,0.5538755344409072,1.1784464999015396,-0.4303624289472454,-0.08239866000360974,0.5416666666666666,1.084921781559588,0.027488491465575735,0.8858928645991724,0.5833333333333333
baseline_mlp_blend_50,3,100.0,holdout_2024,12,0.1509932411811381,-0.013699490369203038,0.1509932411811381,-0.013699490369203038,0.16469273155034114,0.2967935206713264,0.6124561335493336,-0.1176941650967176,-0.07702368625268208,0.5,0.658488355973451,0.6998881597178497,0.20500008517857138,0.5833333333333333
baseline_mlp_blend_50,3,100.0,holdout_2025_2026,18,0.18877961680933408,-0.12280852134116271,0.12219302914754837,-0.08364672551481533,0.2058397546623637,0.6539948188193808,0.46789526051708036,-0.37424240669217224,-0.34737666250868915,0.5,0.6343876889218907,1.3169149930221518,0.45518202856724654,0.5740740740740741
online_best,3,100.0,validation,24,0.039509821986979166,0.08698189041321247,0.019563544849941827,0.04258423660307309,-0.02302069175313126,0.5256002129277856,0.2880035380616065,-0.4236991999700175,-0.08239866000360974,0.4583333333333333,0.19939736948208833,-0.007534779711799853,0.16272249461933153,0.6249999999999999
online_best,3,100.0,holdout_2024,12,0.3817777195773382,-0.013699490369203038,0.3817777195773382,-0.013699490369203038,0.39547720994654123,0.2879417622912953,1.265872088563674,-0.08390151236505827,-0.07702368625268208,0.5833333333333334,1.4479005866920571,1.2599986774187621,0.4474953465647671,0.6111111111111112
