model,top_k,cost_bps,period,months,strategy_total_return,benchmark_total_return,strategy_cagr,benchmark_cagr,excess_cagr,strategy_volatility,strategy_sharpe_rf0,strategy_max_drawdown,benchmark_max_drawdown,active_hit_rate,information_ratio,beta_to_benchmark,annualized_alpha_rf0,average_monthly_turnover
cap300_composite,3,25.0,validation,24,-0.0008408965678227132,0.08698189041321247,-0.00042053670947339583,0.04258423660307309,-0.043004773312546485,0.6231299808576032,0.29778467640143425,-0.4954771887407382,-0.08239866000360974,0.5416666666666666,0.22431585539283358,0.2744479151210397,0.1875783997599827,0.5694444444444444
cap300_composite,3,25.0,holdout_2024,12,0.4366983979652226,-0.013699490369203038,0.4366983979652226,-0.013699490369203038,0.4503978883344256,0.36701057056774444,1.1662315645596228,-0.126977859267273,-0.07702368625268208,0.5833333333333334,1.2179159722989619,0.7799782688459644,0.5329480865503078,0.5555555555555555
cap300_composite,3,25.0,holdout_2025_2026,18,-0.005487411227226402,-0.12280852134116271,-0.003661628079903445,-0.08364672551481533,0.07998509743491189,1.089364616877133,0.3662903289946666,-0.6037880622926934,-0.34737666250868915,0.3888888888888889,0.44356300368290275,1.5569602436817358,0.6130187020355184,0.5925925925925926
mlp_rank,3,25.0,validation,24,0.23903880390347432,0.08698189041321247,0.11312119910792928,0.04258423660307309,0.0705369625048562,0.3752433331475809,0.4490999536579881,-0.33318214711201144,-0.08239866000360974,0.5,0.3213638828519036,0.05005696182837896,0.17953227927858362,0.5138888888888888
mlp_rank,3,25.0,holdout_2024,12,0.23133437380524047,-0.013699490369203038,0.23133437380524047,-0.013699490369203038,0.2450338641744435,0.22876215191931762,1.0210396457292665,-0.1011317188267361,-0.07702368625268208,0.5,1.0265880247099504,0.3422071384063118,0.264006703411366,0.5833333333333334
mlp_rank,3,25.0,holdout_2025_2026,18,0.33103895599949906,-0.12280852134116271,0.21002360958149868,-0.08364672551481533,0.293670335096314,0.3235021625447756,0.7385085054595791,-0.2458179760072705,-0.34737666250868915,0.5555555555555556,0.9257945467187446,0.5203366012323275,0.3042177894819227,0.7592592592592592
baseline_mlp_blend_50,3,25.0,validation,24,1.3050870872329585,0.08698189041321247,0.5182513254507497,0.04258423660307309,0.4756670888476766,0.5071987090877365,1.0649106787040503,-0.346977195111723,-0.08239866000360974,0.625,0.9844129212196875,0.8126568675824166,0.6374129486060742,0.5277777777777778
baseline_mlp_blend_50,3,25.0,holdout_2024,12,0.10174774211785875,-0.013699490369203038,0.10174774211785875,-0.013699490369203038,0.11544723248706179,0.2865715668548325,0.468372018683555,-0.14457203282309417,-0.07702368625268208,0.4166666666666667,0.5405698278572424,1.0602336658007698,0.1533911535632202,0.5
baseline_mlp_blend_50,3,25.0,holdout_2025_2026,18,0.6325398614430249,-0.12280852134116271,0.38646591117469176,-0.08364672551481533,0.4701126366895071,0.6639235319036629,0.7920315645231972,-0.26545085085344955,-0.34737666250868915,0.5555555555555556,0.970306342075642,1.1514139616129162,0.7813229607121102,0.5925925925925926
online_best,3,25.0,validation,24,0.15063119947448755,0.08698189041321247,0.07267478737709099,0.04258423660307309,0.0300905507740179,0.529838222688298,0.3900412109445034,-0.39969796051339057,-0.08239866000360974,0.5416666666666666,0.3046449503316918,0.4886785109104145,0.20101335565458878,0.5416666666666666
